RaceID|Name|Gender|Age|Time1|Time2|Shoes
NY18|All Villanueva|M|35-44|2:48:58|2:49:00|
NY18|Anoush Shehadeh|F|20-24|2:49:06|2:49:06|
NY18|Luca Sandrini|M||2:49:07|2:49:10|
NY18|Olivier Thibault 🇫🇷|M|35-44|2:49:09|2:49:09|
NY18|Andrea Manzo|M|25-34|2:49:15|2:49:15|Saucony Ride 8
NY18|Alex Pearce|M|35-44|2:49:16|2:49:21|Nike zoom vaporfly 4%
NY18|Anthony Brookes|M|25-34|2:49:17|2:49:17|
NY18|JUAN JOSE BARBERA|M|55-64|2:49:19|2:49:19|
NY18|Julien Sample|M||2:49:20|2:49:20|Nike Zoom Fly
NY18|Benn Thomas|M|35-44|2:49:22|2:49:22|adidas adios boost 3
NY18|Кирилл Смирнов|M||2:49:24|2:49:24|
NY18|Julio Vela|M|25-34|2:49:27|2:49:27|Nike Pegasus Turbo
NY18|Jason Coffin|M|25-34|2:49:29|2:49:29|
NY18|Jarwei Fang|M|25-34|2:49:32|2:49:32|
NY18|Matt Biggs|M|35-44|2:49:32|2:49:32|adidas Adizero Adios Boost (blue)
NY18|Gilseon Shin|M|35-44|2:49:32|2:49:39|
NY18|Gordon Kirby|M||2:49:33|2:49:39|ASICS Gel Cumulus 20
NY18|Bryan Arnault|M|25-34|2:49:36|2:49:36|Nike Flyknit Racer
NY18|Michael Demars|M|45-54|2:49:37|2:49:37|
NY18|Claes Winterfeldt|M|45-54|2:49:40|2:49:40|
NY18|David Goldfarb|M|25-34|2:49:41|2:49:46|adidas adios
NY18|Kyle Oppenheimer|M|25-34|2:49:44|2:49:44|
NY18|Ole Hartvik Skogstad|M|25-34|2:49:46|2:49:46|Nike Vaporfly 4% Flyknit
NY18|Daniel Nassar|M|45-54|2:49:47|2:49:47|Altra zero
NY18|Austin Kilmer|M||2:49:48|2:49:48|
NY18|Rob Keuning|M|25-34|2:49:49|2:49:49|
NY18|Gus Taylor|M|25-34|2:49:50|2:50:01|
NY18|Neil Smith|M|45-54|2:49:51|2:49:51|adidas Boston
NY18|Florus van Meijl|M|35-44|2:49:53|2:49:53|
NY18|Michael Zelwin|M|25-34|2:49:54|2:49:54|
NY18|Danielle Hodge|F|25-34|2:50:03|2:50:03|
NY18|Frederick Levy|M||2:50:05|2:50:05|
NY18|Adrien Thomas|M|25-34|2:50:06|2:50:06|
NY18|Johnny Nuzzela🦝|M|25-34|2:50:09|2:50:13|Nike vaporfly FK
NY18|Christophe Vergotte|M|45-54|2:50:12|2:50:12|adidas Solar glide
NY18|Noah Devereaux|M|25-34|2:50:15|2:50:18|Nike Vaporfly 4% OG size 10.5
NY18|Jesse Green|M||2:50:17|2:50:20|New Balance Fresh Foam Beacon
NY18|David Ramos|M|25-34|2:50:17|2:50:17|
NY18|Gerard Combalia Claverias|M|25-34|2:50:26|2:50:26|
NY18|Pepe 4RUNNING|M|35-44|2:50:30|2:50:30|
NY18|Enyang Huang|M|35-44|2:50:31|2:50:31|
NY18|Jeff Bennett|M||2:50:31|2:50:40|
NY18|Vegard Lyngvi Sand|M|35-44|2:50:35|2:50:38|Nike Vaporfly knit (1/2)
NY18|Jay McGovern|M|35-44|2:50:36|2:50:36|Brooks Adrenaline 18
NY18|Shane Poland|M|35-44|2:50:40|2:50:40|Altra Escalante
NY18|Berry Snoeren|M|35-44|2:50:47|2:50:47|
NY18|Emanuele Ghiraldini|M|35-44|2:50:49|2:50:52|adidas ADIZERO BOSTON 6
NY18|Rich Riopel|M|45-54|2:50:50|2:50:56|
NY18|Brian Thomas|M||2:50:50|2:50:50|
NY18|Magnus Alsaker|M||2:50:52|2:50:51|
NY18|Stephen Lamb|M|45-54|2:50:57|2:51:03|
NY18|Jay Mullen|M||2:50:57|2:51:12|
NY18|Michael Polidori|M|25-34|2:50:57|2:51:02|Nike VaporFly 4%
NY18|Rohit Naimpally|M||2:50:59|2:51:01|adidas Boston Boost 6
NY18|Nick Wendel|M|25-34|2:51:01|2:51:03|Mizuno wave rider 21 trail
NY18|Romain Voreaux|M|25-34|2:51:02|2:51:02|Brooks Hyperion Noire
NY18|Dan Anacker|M|35-44|2:51:02|2:51:03|adidas adizero adios Boost 3
NY18|Daniel Ziluca|||2:51:07|2:51:07|
NY18|Allan Christie|M|35-44|2:51:09|2:51:13|Nike Zoom Elite 10 (Orange/Black)
NY18|Will Mapes|M|25-34|2:51:09|2:51:09|Mizuno Wave Rider 21
NY18|Andy Sargent|M|35-44|2:51:09|2:51:09|Nike Zoom Fly Mercurial
NY18|Marcelo De Assis Marques|M|25-34|2:51:18|2:51:18|
NY18|Sam Corbett|M|45-54|2:51:20|2:51:20|
NY18|Tom Easten|M|35-44|2:51:23|2:51:23|
NY18|Doug Townson|M||2:51:26|2:51:26|
NY18|Tyler Bay|||2:51:26|2:51:26|Nike PEGASUS 34
NY18|Alfonso Delgado|M|35-44|2:51:27|2:51:27|
NY18|Sergey Merchev|M|25-34|2:51:28|2:51:28|
NY18|René Cáceres|M|25-34|2:51:30|2:51:30|New Balance 1400 v6
NY18|Fabiano De Oliveira Soares|M|35-44|2:51:30|2:51:30|
NY18|Nick Conlan|M||2:51:41|2:51:49|
NY18|Wail Adm|M||2:51:43|2:51:43|
NY18|Gerod Green|M|25-34|2:51:49|2:51:53|adidas adizero adios
NY18|John Kuehn Jr.|M|25-34|2:51:53|2:51:55|
NY18|Ashley Smy|M|35-44|2:51:56|2:51:56|
NY18|Connor Gants|M|25-34|2:51:57|2:51:59|
NY18|Mauricio A|M|25-34|2:51:58|2:51:58|
NY18|Grega Zore|M|35-44|2:51:59|2:51:59|
NY18|Andrey A|M|45-54|2:51:59|2:51:59|
NY18|Finn Kollstad|M|45-54|2:52:05|2:52:05|
NY18|Chad Boucher|M|25-34|2:52:07|2:52:07|
NY18|Santiago Pujol|M||2:52:07|2:52:07|
NY18|Alan Groudle|M|35-44|2:52:12|2:52:12|New Balance 1400 v6 Red/White
NY18|Steve Davis|M||2:52:14|2:52:14|
NY18|Nigel Hill|M|35-44|2:52:18|2:52:18|
NY18|Scott Chow|M|20-24|2:52:19|2:52:24|Nike Zoom Fly 2
NY18|Ryan Bierl|M||2:52:23|2:52:23|
NY18|Mark Schenberger|M|25-34|2:52:28|2:52:28|
NY18|Laszlo Danko|M|45-54|2:52:33|2:52:33|
NY18|Ryan  Goodman|M|35-44|2:52:42|2:52:42|
NY18|Rodrigo Semprebom|M|35-44|2:52:44|2:52:44|
NY18|Zoltan Szirmai|M|45-54|2:52:46|2:52:46|
NY18|Josh Emdur|M|35-44|2:52:48|2:52:48|Newton Distance IV
NY18|Jaime Robb|M|35-44|2:52:52|2:52:52|New Balance RC1400
NY18|Habib Ashogbon|M|25-34|2:52:53|2:52:53|
NY18|Karlo Mendoza|M||2:52:55|2:52:55|
NY18|Francisco Martin|M|25-34|2:52:57|2:52:59|Nike Zoom
NY18|Nathan Sicher|M|35-44|2:52:59|2:52:59|
